id,username,text
1770865530,FruitySpirit9,Woot Woot - Go Caps (NHL for those unfamiliar) ... Topping the Penguins n overtime! At least some DC metro-area team is doing well 
2186858716,babitrovato,"@justgiiks JONAS AND MCFLY, I SAW THE VIDEO  just perfect"
2188880814,Stu_D0gg,Eating fruit. Gettin my healthy on 
2016140267,SilkCharm,"*sulking* my WoW server, Feathermoon, is STILL not available. two days now "
2302690682,BKMaxx,"Oh my god im workin the worst job in the world tomorrow, 12-9  i might actually cry from tiredness and ...dreadness??"
2000431184,bbluesman,@davidjacobs or don't spam where you eat... 
1964707891,VanAHudgensFan,"? it's alright, ok, I'm so much better without you ? ... OMG, I'm still excited because of Ashley's performance at the Comet Awards Show "
2204983144,Harlzdawg,is laid in bed not feeling well at alllll 
2215500365,ClaytonKennedy,I want a Russian hat  Someone find a store that sells them for me lol.
1469985065,CaitlinInStIves,Could've been worse. Could've been better. Got to go back in a week. 
2181127784,Leenomiddlename,I just saw a vidoe of my little (future) nephew! He is adorable...like all Mauluccis 
2053947525,ChrisDG79,@tjones150 Ooooo... This is awkward... you see Tanya... ummm... how to put this gently... nobody likes you.  The smiley face makes it ok!
2055305457,LouiseReyes,@yellowblot check your dm's. 
2205633281,priscx,"hmmm...taking my time, just slowly packing up for my holiday. am so excited! but am gonna miss my baby brin so much! "
1685490890,kalima856,can't sleep and having major cramps 
1974165687,dontforgetchaos,@Orchidflower Sorry  I'll stop by later ;-)
1974337178,danieleterrell,stranded at the Kangaroo - pumped gas and now car won't start 
1980036696,saslakers83,"going to do my siz drawing, then work on project i just mention. hopefully inspiration will last "
2187091632,allisonkirby,November must when I drop out of school and stay in my room for a long time. COD : Modern Warfare 2 on the 10th and L4D 2 on the 17th.  
2002513079,annzah,@flyinghaggis77 - aim to please! Hope you're enjoying the sunshine 
2065190934,toastedfrenchie,@LaLa_is_BACK I didn't see your message until later about the BMM and my pin #. I'll give it to u when I get a new phone. My trackball is 
1753634323,an_other,@error505 Just wish they would be quiet or have a hangover too  dont know why I fly home for such little time. what getting to you?
2257055887,AnaBoleyn,I need foods. Damn. I have to go outside. 
1992163767,jwhabib,@taylorswift13 the video has been taken down already 
2247443760,kaitlinthomas,has too many bug bites to count 
2185570330,Coachvolleyball,"@ddubsoldie81 no had to call and have to wait a few days, so far nothing posted for them "
1685743020,phelpsy139,is home and still laughing at swamp for not knowing why She's My Mat beat He's My Mate 
1881295640,dayari,That was the most awesome pie I've ever eaten. My mother is a genius. 
2299228549,graceland313,@KentAllard that was really sad  i wish ud reconsider being friends
2227293890,Stonewall29,ughhh... work just slows to a crawl in the last hour 
2014975531,philcampbell,"so looks like they have already cut it off even thou it says today, they tell me dsl will work properly for a few days thou.  god. "
2240606412,Miss_Gee,@TheresaRockFace I do not have my KOL tix. Being a college student leaves you poor  haha
2056384812,Marti1994,Did you guys have noticed when raining people are depressed and  really bored?? I do 
2241580197,Espenrodland,Fixed my moped... but can't use it just yet       (Flat battery) -_-
2045142099,valenTINERZ,@RnBKing74 NOOOOOOOOOOOOOO please tell me thats not true ..NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO  id keep going if there was space 
2186946026,maxoutkast,"Newman coming to get me, Bob's towing coming for Sofia. All I wanted was some Sushi. "
2195593167,Feemuir,Anyone like their new timetable? I only see @Ster13 like twice a day 
1981830653,lauracarter12,"I can see and hear people sat outside on the grass. Meanwhile, law revision continues in my tiny room with little natural light. "
2015203512,kwells2416,@SamChampion And rainy and chilly in Bloomington-Normal Illinois 
1983793666,MeriEsteban,@Jonasbrothers what day r u landing on Spain? @vickyhill &amp; I got a surprise 4 u!! U'll love it!! Please answer!! 
2179970581,indooraircare,"Good morning to all our customers, have a great week ! "
2191294739,onion2k,@efgfca I'm paying Â£350 for my car's service. 
2176824195,andrewportess,@Scroobiuspipyo Thanks for the Pip-tip! You know I think you should do a &quot;Pip's Top Tip&quot; Tweet every day! Even better if they can rhyme! 
1555849122,Jacquies,Good morning tweeps im running a bit late 
2003038297,Reinatriswan,"Planned a movie date for Wednesday, which's tmrw. But my stomach don't want to. Well, we haven't go on a date for several weeks.... "
2072049077,Chrystie88,"@ nikanika1987 I called u back earlier, but no answer "
2253115174,JoslynB,If a person is wearin a hoody or a hat it probably means they r having a bad hair day like me rite now lol its rainin and my hair got wet 
2050180145,saramcfly12,@danipoynterjudd i dont have MSN  ive got AIM
1557539643,Patriciasophia,&quot;You sing better than Miley. You should take her place in Hannah Montana.&quot; Thanks mom!!! 
1685096766,SirCrumpet,@tessthetraveler tonight? Bah humbug. Why are so many great things on when I have so much to do 
1565877664,karmelcreme,at home? really thinking about my lifes path. i am in the beginning stages od a divorced. 
1974309751,KalebBall,"Star Trek was masterful. But right now, all I feel like is that I have been played. I cant imagine how the other party involved feels... "
1977030405,caitlin_jones3,Hmmmm economics maths or psychology?! They all seem like bad options to me! Lookin forward to 2nite tho 
1957371332,emmzalmighty,"#3breakupwords fuck you, babe "
1990222951,angieevittor,&quot;cuz it's a breakdown.. a breakdown&quot;  &lt;3
2051692271,eloisajb,@JoeJonas1Fan1 goodnight 
1970044348,rosehwang,BQ Live / Q &amp; A time! ?????????Anyone would like to ask any question? #tedxtaipei  (via @TEDxTaipei)
2238077423,tackdog,my parents were in a car accident last night but they are ok! the van? not ok  
1686273185,AmzinBaby,"Bonjour, j'mappelle Amy...erm oh fuck! What's the rest? I hate French oral exams "
2070600336,lisababy182,@Pebbles945 but i'm sure everything you got is completely necessary 
1564757030,codyafter11,on the bus. and i noticed no one wears my shoes 
1990588076,vegasbby,"another day of sunbathing, radio too loud &amp; eating ice lollys all day "
2204761150,hopeless_hearts,Sitting next to @shotgun_sinners in double history 
1990954309,eltb,back to work after vacation to the beach!  Gotta get to work but I have sand in my keyboard 
2055945102,Claudia_Writes,"@Deltachild I'd share mine, if I had any left! "
2048433946,Ineedmyfix,I'm at my follow limit    I will follow back when Twitter lets me
1752581403,Rosalyn426,@MarcScottEmery type their names love... whats going on with u and seattle? what the eff! they are making pot a bigger issue than it is! 
2016996574,FTSKirstin,"@AppleJuice1234 idk, maybe. it depends how i feel that day.  tell nikki im going, so i don't feel weird showing up? :]"
1554127521,oliviajuliana,I wish I stayed in Philadelphia to get @lilyroseallen 's tickets @ the art museum 
1557803915,branden31123,awake. an ant crawled on my lip when i was laying in bed! 
2229191156,DenitaB,lost my phone 
2186744945,StormieDaniele,Idk what i'm gonna do when my dad goes back on the road 
1997714487,BananaBoy80,@requin thanks! I am I love food and I can only have liquids 
2263866172,Craigl21,Feeling like I got hit by a bus 
2065888049,strongsinger,Wants More Followers!.&lt;3 please! 
2003658843,mrscrob,@Yadnomis @dappymooo lovely pic - everyone looks so happy 
1998322546,RicksterTheGeek,@mikecalvo oh crap that bag I suggested.  sorry dude 
2062733429,Sweet_Trace,@billyraycyrus  should I bring bandaids to your show?  you're killin me!!!!
1964971944,BFSingh,The Vendor Client relationship - in real world situations. Who hasn't been here?    http://bit.ly/Rc7EW
1988904592,Gominatch,Could not be anymore happier 
2253152796,VANJADOSAN,I love summer. We'll see how it goes once summer classes start monday 
2047701638,Molly_Wells,Ryan left to go to work 
1831263327,grace13swimxo,@heidimontag my friend and i keep arguing over if the Hills scripted or reality?? i looveee the show but i was jw so i can tell her!  xo
2003696966,lost_dog,@FairfaxVANews I am lost. Please help me find a good home. 
1676065926,cheryldeflavis,made it home from soc. dept. party w/out making an ass of myself  and I got a cool mug. lol.
2069059261,stephissmiling,@charlieskies have a hug. i need a hug too 
1967091635,heleninseattle,I want to go ridin' with Bonnie this weekend...    Sounds wonderful and I have to WORK!
1881449003,BobcatRock,@ntheowl no idea. probably not. 
2064620481,neilfellowes,"looking forward to meeting up with David Wright, Klaus Hoffmann-Hoock and Ian Boddy later "
1835340289,smccarron,@mneylon Indulging is one word  Live steam seems too complicated - getting to grips with DCC is fun tho 
1968025613,yenMayhemHAVOK,I'm glad you had a good day and an amazing evening Ben  did you hang up?
1932512618,Trap_Wolf,@MorningDo: Cool! 
2282965682,BJisAPG,Work is boring like always and its hot as hell outside where I want 2 be.....no show tonight.  Canceled..  
2180046158,riceowlett,@CRISCOKIDD i just might jack your style on your twitter replies lol 
1836380589,SimonHar,Just sitting here missing Paul 
1678188022,___JasSii,   BoRinG   ): whats wrong with him??     Please tell me........   :-/
1676483787,Angro1975,@CHRIS_Daughtry Your tweets amuse me.  You are my favorite Idol contestant of all the seasons. Thanks for putting out great music!
2003596014,KaaTeee,@Jonkvrouwe I'm working on the references right now 
2189181711,MoLo13,@djblacknmild i feel so bad i didnt even get to sing to u 
1970705290,johnjoink,I'll miss my former school SOUTHERNSIDE MONTESSORI SCHOOL and also my friends there. 
1557762904,SprtBkr2,Working all day ugh   http://bit.ly/bJ3Gh
2053847770,jeweljk,gonna prep work for a lunch later today- making beef empanadas-and gonna watch horse race at friends house... 
1986050345,OperationHS,Dinner at Po Po's with family! Yum yum! We're leaving now! Off to grandma's!!! 
2052858233,LaurenBaptiste,@mitchelmusso so when are you coming to Oahu to do a show?? 
1760076456,Nautinkotbkitty,"@DonnieWahlberg@JonathanRKnight I have to go to bed,I'm too drunk off my cough syrup.to function right now..love ya guys, Melinda   "
2190187459,caldjr,@Kimded morning adam. could the girl not find you then LOL!!! Hope you have a good day ahead 
2223741739,eveybaybee,just got home from dancing and my side is killing me 
1981919328,KenDahl4U,@kyladreams replied to ur text 
2256456300,ANGIESWORLD1,"*ketchup  it was still good, although ketchup would have made it great!"
2068591128,AngelicVampira,"@LuckyBailey Aww, that's so sweet  My cats don't even approve on eachother, so when a dog comes it's chaos over here!"
2064941256,letssingbaby,"@Mds0221 Nicholas Braun, Demi Lovato, Mitchel Musso, Tiffany Thornton, Brandon Newsom &lt;3 have all tweeted me "
1974291194,Akina1,Went to a Blues Festival last night - got very drunk and ate yummy dinner...and now i'm vomiting....sick 
1979265514,voguechic,@celinieee Oh... Found it! ?I thought you downloaded it. Thanks! 
2175964469,whatswhat_sian,"@tipp_princess No, we all met for lunch in Limerick and you were the only angel missing  I'm good thks. Had a nice wkend and lunch was fun"
1985700169,alyaamani,@Rygie aww  did u get our voice mail last night??
1691901172,paulikeloa,Heading home from Lake San Antonio where I had no cell coverage or acess to technology all weekend. It was great 
1975802061,ajseth,@mrjoelkemp Waiting for the re-design. Is there a development instance? 
2070972541,jeanniefeed,@AlexsLemonade Awesome! Thank you...I will look out for it. 
2015515611,Benjiie,"@chell93 well i close my eyes and it just happens, try it sum time "
1979777527,Bethel8,Just caught up on Friday's Hollyoaks - Gutted about Hannah! 
1998087514,caseyjonasx0,@HaylieK at first i was like &quot;what is she talking about?! its 9!&quot; but i realized i live in NJ &amp; you dont. lol i'm stupid 
1981311897,kfiddes,Just finished leadig praise and worship. By His Grace was awesome...but not nearly as awesome as God is. 
2177004662,SanguineAngel95,@lenprz mouuu T.T true XD ill buy u a whole pizza! one only thou -.- still!~~ 
1981043218,Monique_Nicole,on my way back to NY. I had a great weekend. I wonder what this week has in store for me 
1970186867,missbarbell,"requests to change the old #cpantesters URLs now dispatched, hopefully the guys can do the updates over the next few days "
2246711298,MicheleMullen,Meant to stop at RedBox before coming home but forgot  Anything good on tv tonight?
1753435571,ggaby1014,just got back from seeing Star Strek 
1550678314,AlyssaH87,"Yeah had to call into work today. The Dr. is going to the office just to see little Matthew at 1:00, I am pretty sure its pink eye "
1881177897,susanahG,"@SiriusMz_Stylez I'm well thanks  I just wanted to say hello, @TheRealNobody tweeted a message to follow you, so I did!"
2223540310,skm4jc,"@agecrochet Oooohh yeah.  Seeing as I GAINED 2.5 lbs, no, bubble tea will have to wait.  "
1833584816,Brittney_H,I am so tired.  Then I start summer courses. Double 
2216835983,michelle182,@ahmanduhhh i heard he likes dick but i don't know if its true. he is so adorable now 
1956886348,yeffrey,Lawlz jk miss you! 
1956038766,EricavH,my new blog post is almost completed 
1791809403,hobbesdream,So now that the Duke's on the throne...or should i say in...i'm ready to go about my business and eventually conclude my day.  much love
1685606988,Nigel_Derbyfan,Morning tweeters! 
1573676799,drewnewton,Bose Headphones + Flickerstick = Can't Sleep 
1553803295,linnetwoods,@BigDaddy978 Oh I wouldn't go so far as to say I was addressing a troll but sometimes people get carried away with leader-bashing 
1984413471,francopera,@jfahrenkrug  Might not work.  I'll still be in mpls that time. I have a school part Tuesday night. Let's talk about that next week.
2051837947,jamesmartin1,"@miget33 Aha yeah, Chi-town isn't bad at all actually. At least you're not in Montreal like I was! I had no choice but to make the move "
1696219257,safrani,Happy Star Wars Day. MAY THE 4TH BE WITH YOU 
1795311971,flashmen,@aleksdiscodust @foamo been there  It's painful!! Fuckin' samples :\
2057784091,CanadianJennie,@StacyDerosby  fun!  im wishing i was  closer so i could do more then one show    oh well at least i get to do one!
2001800934,SiLLySuPeRsTaR,well i got to see you a little bit today  you even wanted to be on my team and we we won!! lol thats awesome!
2052604794,EGray1,"fuzz club should not be shutting, tis gooood.probs will be replaced with another shitty student night that makes more Â£ and has no bands "
1881169944,tahninial,"@jarethjones That's not a bad thing btw, just illustrating that she was interesting in your existance "
1694790073,indroneilsarkar,has an upset tummy 
1470212274,cheeder,"@Mell49 Wow, what a big family! How big they are already! I feel old now. "
2049913700,iamterri,@JourdanWilliams thanks baller 
2260268679,sabzimbaro,@amandapetrocco HEY SMELLY AM I DOING THIS RIGHT? 
2251379815,Suburbis,"@beltain35 Ah! Excellent excuse, having an iPhone ) Nice toy. I'd love to have an iPhone but doubt I'll ever be able to afford one "
2188737877,xo2lovely,Ok...didn't end up going to the gym instead i'm curled up in bed reading my favorite book! 
1469787775,amber_tsoi,@pepitabarlow sounds like you are having a fab time  enjjjoy!
2229195209,MsNewVA,I AM SO MAD MY ELECTRIC BILL COST SO MUCH!!!...  
1695922626,nickigirl,"@taylorswift13 please come back to GA, your concert with Keith Urban is already sold out, couldn't find tickets for me and boyfriend "
2056136074,kuttyedathi,@abhi_jith thank u for the score update. Pls keep updating 
1685230871,KissMySoul,@BriBree LOLLLL MoMo is hilar! I wish my eyebrows were naturally perfect. 
2013718054,katttryn,"@AlexAllTimeLow I work there, you should come visit me  ha"
1556666154,GardenPunk,"@krissisandvik I get it now.  Suburban zombie.  LOL!  Nope, I'm normal.  "
2001829103,jehovahtsedkenu,finally I'm back here in manila!!! thank God for a safe and sound trip!!! SHALOM!!! 
1573968894,stavsxx,"@WooopJess Oh cool, I love that song "
1967456911,jessie001,@aprilllllx  I LOVE YOU!! 
2063099809,brogenhayes,@Dakit Yeah Bones knows how to throw a party! Can't wait for next year... 
1468463689,DJRENEG,Thats messed up 
1972389809,breanajami,does not llike the new Internet Explorer 8 yet. boo i want 7 back 
1970551964,VioletsCRUK,@mfowmes Oh bummer...can't get it back yet...Twitter must be givin me a hint! (change yer f'n pic) LOL Hope all is good with you today? 
1989463901,fjfonseca,@Akelaa &quot;Que&quot; becomes &quot;k&quot;  You are most welcome! Have a great day!
2057514315,GhadaSmallworld,@greatfitness Thanks! I think there's a lot of out there 
1973967696,Jacquies,@3thbi Yeah oh well and there are new ones coming out so who knows 
1996043465,yooper1019,Yay! I'm getting my tonsils taken out!  also the ENT sprayed this crud in my nose and it's like I'm breathing out of it for the 1st time
2189832731,charissefarr,I have a new purple iPod nano.  Yay!  My old iPod can't hold its charge so well anymore. 
2068610982,emlay,"sad/frustrated, fuuuuuck "
2177642600,nadhiyamali,@viveksingh wen u address a girl u should say adipavi  
1965393374,kirstenwright,@littlesunflower @HappyHourBoston @tonfue @tanyaahedo your thoughts + a few of mine  http://tinyurl.com/mqay9g
2065239517,ChristinaKielb,Such a short flight! But I didn't get to nap  boooooooo
1970707828,racheldohertyy,@nicolehunterrr yeah I'm fine with whatever  need to go to tescos  what time you thinking ? xxxxxxx
2225302917,helenaerickson,"@carolannenorris I'm low on patience today and JT is in the Zone. Oh yeah, Ryan is sick, we didn't get much sleep last night. Whoa is me! "
2056511832,shaunarawrr_x,@emboosh same here..  is that including booking fees though?! :S
2057112707,RachAnn87,Windsor Drive is leaving 
2255724326,Ryankfm,@AnnReyWil he's not allowed out anymore... 
2228298684,_millie_h,needs to do historyy 
1960390172,proggirl1,"@Crow74 Right now listening Alien Love Secrets!  I have it too,but I like more Passion and Warfare."
2007530445,abartlett,"Hey @BSS_Austin, what's a good not-busy time to visit the store when I can get help and feel like I'm not bothering the staff "
2191452175,CorinnaHoffman,"@jenny_huang Thank you, Jenny   Great verse!"
2196798804,sofianicolaidis,@ArmelleNadeige what you are moving??? where??? 
1557444150,parisianskies,"I should be out in the sunshine, but I'm inside working instead "
2189822060,procphil,@jetrotmans Morning Jet - some more pearls of wisdom from floppy - thank you 
2234020181,BrittanyRockin,Just home from the lake!  Sad but glad to be home.
1564856290,xoxojonas,@mileycyrus  Awww. i bet they miss you too. 
1980320478,MissRasmus,@geralgm  So what u doing? 
2191685659,Hannnaah_,i just came second out of 10 on rainbow road in mariokart wifi!!!!!! thats never happened... 
2000614688,Lsaid_what,"Aaarrrgggg! I give up, maybe I won't be able to have a picture up after all, should've left well enough alone..... "
2282816807,seriita,"just came back from the hospital. uuuuggghh, iÂ´m siiiick "
1963552250,Sarah_Louise_xx,@Dorkus_ oohh i hav voted for nicky..and i shall vote 4 u now 
1963396307,elainea,@AMomTwoBoys Well don't you look spiffy! 
1978471295,MontriaAnderson,"@JimmyBurney Awesome! YES! Please do! Was tellin' people bout y'all earlier....Stay close, and I got'cha if u need me to spread da word! "
2199142880,staffy2890,Cant eat busted lip  urghhh
2063069281,spacedout,oh and he has a brother who has long hair and looks just like him...haha what a night! Big sky mind rocks! 
2014795354,cathejune,asks å?¡ç¢¼é½ä¸?ä¸æ  http://plurk.com/p/y3f77
2058844778,yellowdogsandy,I'm gonna take a nap. I don't think they're gonna feed me anytime soon... 
1692211076,amliving,hanging out at home with the dog.....getting ready for a long week at work  
2014549823,SaucyChp,@sweetp0tatos aha half watche dit already  and i aint got no message
2206539541,alexandra1025,says funerals make me sad  http://plurk.com/p/11n3yn
1967401549,bambina_bella13,listening to the sounds of sensation live  loved eery second of new years because of it x
2199357738,TrishwaH,"@JayLink_ That's what I was aiming for, but any further out &amp; it cuts off the image  Looking into discounts. it says for 10+ but I saw"
1966874556,ohglorymegan,"Corbins party. There's no DJ, it's not in the city, and my good I ditched the fun part of the day. What a bad day this was "
1833621225,FaeryCrazy,@officialTila aww i wanted to see your chartoon background but it's not working.. 
2067335041,erinmusicluver,@whatsherface91 thank choo 
2051945976,tweeteradder9,@aianna95 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
2000562369,BiancaCruzer,@gaskarthsHAIR you and my hair should date  you even have the same color ;)
2015244512,gchicco,"ok, so Amsterdam is part of my itinerary for the next weeks!  "
2234151279,whocancarlycan,i got a headache 
2185918634,powdylips,watching another episode of Harper's Island 
2051523999,bl0ndeandblue,spontaneous is nonexistant here...yippi (sarcastically) 
1753678802,Erychan86,@SongBuildersUK wow is a good idea... but the b-day was yesterday and I already took him a present! Thank you anyway!!! 
2204992392,hollow_af,yay!! XBL is back!! damn i couldn't play lastnight  dont see any changes tho :p
1999160444,bn1511,@Denniseo Ah cool   Today?  You mean the East Bay one?  It's there - just closed for RSVPs
2257051208,nylved,@joeyblackjack Awww I would die without one.  You need to move closer to one! ;)
2262624239,melissawendy,I have the worse growing pains right now omg 
1972228781,XpressU,"@FCruz420 No worries dude,first work,then twitter.lol  Everyone is busy,we need more time.no time for designing these days,and it sucks"
1976687822,deathnote888,Hello people. Tutulog ulit after a few minutes. 
1980877169,Michelenergy,@black_list is getting ready to go to a wedding but it's not her wedding!  
1985154487,LilDrummerBoy35,"I want to go to #twtrcon  LOL!  Sounds fun, meeting all those people "
1993595426,HaloHoney,"Feel like a bad mother... Baby choked on something *again*, and in my attempts to dislodge it, have left handprints on his back "
2067589022,Lady_Gig,"Thanks everyone for the hints and tips, will attempt to try them all... er, now where do I begin  twit, twit-twaroo x"
1694159726,NGowers,@richardepryor doesn't sound good. Going through a bad time? 
1980896546,jakiteo,"@Wolfgang_ yeah really nice, too many people though "
1972664106,the1germ,@EdJakyl But my mom's a Christian... 
2067981670,CherylMcMinorrr,@Mcflyismydrug_x NO NONONONONONO I know the answer  he was a window cleaner looking in =') i just reread it about 10 times to get that 
2254952672,NataliaGordillo,Getting ready for work 
2052599042,lakezter,@ananyah how's ur morning ? 
1676510674,tiffy2fly,mmm...noodles 
2236956638,JSTAR0411,"Ahh, Loose Women.... If only Andrea wasn't involved  She is fine!"
1770825171,KristaMohammad,is back in Jersey! i miss my girls 
2002317500,vonIrrwegen,One the way to democracy: China blocks twitter! 
1983075327,establishedin89,@Nina_fresa_707  tragic. You leave when monday?
1833727301,nichbuick,@urbancyclist Lyon are less boring this year as they are showing some normal weaknesses   Marseille in a normal state: always in crisis
2287055991,jrayphoto,Candy's off to dinner with the girls.  Just sittin here alone.  
2254040029,jennie_z,"looks like I waited too long to get a good deal on a pair of Fitflops. size 8, if I want to pay &lt;$38 I have the choice of pink or red "
2018080976,brightlightbulb,i'm kinda upset cuz i can't go to the books of wonder signing with the fantabulous ladies: @cassieclare @maureenjohnson and @libbabray 
1997873347,Uhhuhher,Looking 4 an apartment downtown in Orlando. Please hit me up if u may know of any. 
2296099447,p_augustus,massa crashed into me with laps to go in British GP...was running 3rd 
2215788714,megelou,So tired! My husband leaves again Monday 
1977956615,jeffcannata,"@johnpavlich I'm honored you've asked me, but I doubt I'll be able to find a chunk of time like that to join you anytime soon. "
2222822168,anotherpsycho,Iam heartbroken. The receptionist vacancy for the tattoo studio in Glasgow is filled 
1969154572,wineinkbytia,@winebratsf @RickBakas don't ratio your ass. Really . 
1823223560,DaniShizzle,@archangelmaggie i was in that one earlier 
2003976372,GratiaeUtDeus,@LisaHendey Of course you guys have my vote! 
1833506842,krispycrunchx3,@MGiraudOfficial Good night Matt! 
2014644696,alcineyabut,Hungry. Hungry. Hungry. No food at home 
1559733007,Tam_Tam89,@Natacha90 jealous! i'm stuck at work 
2064047119,dede74,"red wine, night at museum and my pc.. That's my right now.    http://tinyurl.com/ma6cse"
2070880283,travelin_gypsy,"goodnight @jonathanrknight, no chance of staying up for your tweets 2knight!!  xo"
1974462559,foopinggirl,Helping the ross boys move into theyre new house 
1963413096,soveren,@Perignonic swt drms u  hav a great w/end 
2186211220,erin_obrien,"Damn, Ellen is here and I can't go see her! "
2061775610,SexyBeach,"N dee movies....tho I have bootlegs  nigga cnt settle for bootlegs always gotta go to the movies, I cnt mess. 3 for 10 is my calling."
2206213771,aarondimaano,feeling sick and overwhelmed. hay.  http://plurk.com/p/11mryj
1754850247,RichardPoolton,"@mandmachine all I am saying is that the ONLY people displaying yob behaviour here are Brits. Not French, Germans, Italians etc. Brits "
2064390525,valleygirl71,Insomnia is out of control tonight--haven't slept a wink. 
1751000331,3thanthegreat,@S4RR4ann i wanna see 
2055183153,chyeadiane,I am not feeling well at allllll! ahhhh 
1468099602,thejonny,woo cubs are 1-0!  
1827954771,textnotspeech1,wejust got the place across the street from Matt and Andy. 
1955908802,CdnGal_ps,"@CSouldiers I WON!!!! Woohoo!!!! Omg, can't WAIT to listen to that CD!!! ...can't believe I don't have it already..lol- or didn't have it "
1986893419,missbriggs1986,I can't believe i missed it my only seconds 
1835456247,TheRg,@lgladdy  How was your weekend? x
2052192481,MariaSA,I am catching up on all the tweets of the day and I'm falling asleep!!! Goodnight and have a pleasant tomorrow 
2060240818,kaileeselzer,@_noliesjustlove at least it tastes good. 
2222419913,UluvUY,"@manaloloandlola GAME ON! I am down. Let's do it when we're all not too busy.. which is IDK when, mother hen  Sad bear"
2058447507,Lorgey,@dannygokey http://twitpic.com/6rshi - very handsome 
2325969163,pluto0932,I'm back. The weather's so hot. 
1967029243,HeavenlyBeauty,how do you deal with a long distance relationship help??? 
2062525109,youngfreshnew,@djbabyyu neverrrrrrrrrrrrrrrr is there a mew one? 
1979363399,Tyrone17,fuck its only 7:30pm and it feels like this night will never end.  the longest night of my life
2066170813,SilentEcho,@FaketragedyCom Yeah  Is your computer fixed yet?
2216247668,cathyfletcher,"back from Blue Sky, but my home smells like bad kitty litter &amp; the only one that has a cat around here lives downstairs "
2006368783,D_Stizzle,Got smacked in the face with a water balloon and still caught it 
2179574861,kurtavish,@kissmyattitude Thats what I'll do soon  Its not so great to live near the mountains. I have to depend on this stupid NOMAD internet only
1693809719,vjs829,@wilw Hope you feel better soon! Missing your tweets on the NHL playoffs! 
1999237250,lifeinmywords,who wants pancit for lunch tomorrow? lol respond to this 
1883546197,krystha_tweets,my shoulders hurt from pilates  http://bit.ly/BloIt  #cowfriday
2002243222,KOLtwitbot,"Ferocious: Oh, and the VIP room is neat too. "
1957455499,sammiidizzle,"hometime soon, then getting ready and then going outtttttt ^___^ yay long weekend "
2174377353,aaleeecccc,@Kristyy yeah you big jerk!  pat and garrett from the maine were there too so we couldve met them! D: idk if john was there... possibly.
2213751398,ad0815,"@OmnitureCare There is one,opened 2 months ago... "
2053516483,webwoke,aughh... drop by 1  93. ontoplist.com
1687865438,maaa182,hello there  happy #hoppusday hope it works and blink182 comes to Braziiiil *-*
1990363888,chiniehdiaz,@daisyx But of course!  Let me just embed it in my Tumblr account   It's really amateurish tho. LOL! #chuckcommercial
2217729030,nadialoren,@DJDIMPLES oh  well if you decide let me kno.. you can crash in my room. well i didn't get it yet but you kno
1880346366,evAllTimeLow,@andyclemmensen yay! andy ur a trendy topic  its coz ur so contageous 
1969571785,daninelson,just tried to call @serenesupreme AND @justbrad to find an afterparty. both phones are dead. glad theyre havin fun 
1979330749,PhoebeWilson05,Hello everyone. have to go back 2 school 2morrow 
1557322172,ddaly9,Morning  My head hurts a little... :\
1978350687,Wesilini,I am so tired! 
2066336534,tristanray,"At church, always reminding myself to put my phone on vibrate "
1823863804,analopezx3,My left leg hurts so bad!  i think i might have restless leg syndrome
2176000371,ddangerzone,is glad she attended school today  http://plurk.com/p/111jvp
2286181262,WHEREonPre,SouthPaw3: Easy way out....  http://tinyurl.com/m7nbrw
1468471872,amatecha,"@iphoneincanada no wait, their $10-cheaper package has 150 more voice minutes! It's cheaper and substantially better! Messsedd upppp! "
2015613166,aimeexzarnow,@Asiansteve awesome  i saw you at soundwave
2213256400,Rachel_P,@teemwilliams btw..you seem angry alot or sumthin... I hope your okay 
1972228046,TobyWanKenoby,@mayraBELLAlove you good? 
2000222137,DefyGravity81,THANK YOU once again to all who gave me bday greetings! its been a wonderful day! 
1975234533,actionlamb,@kat_woman  congratulations. I'm looking forward to hearing all about it over a drinkie
2210420276,Launchite,rubbed chocolate on my white shirt while trying to wipe off some lint 
1686552144,brianhornback,@marisalykins: Gosh. I guess you are older than me. LOL. Just Kidding 
1563918914,ia_developments,"http://www.SusanBoyle.net - Britians Got Talent 2009 LIVE finalist!!! SIze of a garage, voice of an angel  VOTE FOR SUSAN BOYLE!"
2063794515,Diamond_Ice,Also two of my sistas are off again this month  one going Portugal with her college and the other going tunisa with her man sooo happy 4..
1557765303,Jezzy14,waiting for helennnnnn. gunna do some jammin! 
1986050429,The_real_eddie,Screamed and got chafed from the harness. Skydiving 
1827331735,OrlandCaampued,@trvsbrkr just watching some of your old episodes of Meet the Barkers.. i miss that show mannn!  http://www.vimeo.com/2541773
2047768316,Dot823,"@RockrFilms  I had to take like, 7 huge tests though...(no...6...one class I had to make a powerpoint for...) either way, it was boring."
2260123739,chrisseymc,@RonisWeigh ahh!! your doing a FULL ONE!! that is my DREAM!  its not till the fall out in sandey eggo  that would be so cool to run w/you!
2050087802,peelman,@captainneutrino   I want to be at WWDC 
1573069969,powerkatie,"I get more done @ 2am, than I do @ 2pm. Listening to Thursday, cleaning  my room &amp; thinkin'. "
2059447728,hisxbarbiexdoll,is shopping and deciding on specs for the new Macbook. 
